


Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.2,0.2,50.0,1000,2402,1934,999,48302.496094,0.020682
2,1000,0.2,0.2,50.0,1000,2419,1944,998,48692.656250,0.020496
3,1000,0.2,0.2,50.0,1000,2507,1982,999,50179.523438,0.019909
4,1000,0.2,0.2,50.0,1000,2459,1972,998,49503.296875,0.020160
5,1000,0.2,0.2,50.0,1000,2383,1926,999,49960.136719,0.019996
6,1000,0.2,0.2,50.0,1000,2511,2010,999,50748.718750,0.019685
7,1000,0.2,0.2,50.0,1000,2552,2040,999,50334.156250,0.019847
8,1000,0.2,0.2,50.0,1000,2434,1958,999,51246.703125,0.019494
9,1000,0.2,0.2,50.0,1000,2437,1922,999,50183.910156,0.019907
10,1000,0.2,0.2,50.0,1000,2416,1940,999,50426.410156,0.019811
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.2,0.2,50.0,1000,2402,1934,999,48302.496094,0.020682
2,1000,0.2,0.2,50.0,1000,2419,1944,998,48692.656250,0.020496
3,1000,0.2,0.2,50.0,1000,2507,1982,999,50179.523438,0.019909
4,1000,0.2,0.2,50.0,1000,2459,1972,998,49503.296875,0.020160
5,1000,0.2,0.2,50.0,1000,2383,1926,999,49960.136719,0.019996
6,1000,0.2,0.2,50.0,1000,2511,2010,999,50748.718750,0.019685
7,1000,0.2,0.2,50.0,1000,2552,2040,999,50334.156250,0.019847
8,1000,0.2,0.2,50.0,1000,2434,1958,999,51246.703125,0.019494
9,1000,0.2,0.2,50.0,1000,2437,1922,999,50183.910156,0.019907
10,1000,0.2,0.2,50.0,1000,2416,1940,999,50426.410156,0.019811
